Front,Back,Tags
Separation of Duties (SoD),"Splitting sensitive functions across multiple people (request, approve, audit). Prevents fraud, errors, conflicts of interest.",5::Definitions
Least Privilege,Users and systems receive minimum access/privileges needed to perform their function. Reduces attack surface and blast radius.,5::Definitions
Background Checks,"Pre-employment screening: criminal history, employment verification, education verification, credit check (role-dependent), reference checks.",5::Definitions
NDA for Employees,"Confidentiality agreement signed by employees protecting proprietary information, trade secrets, and data. Survives employment termination.",5::Definitions
Phishing Simulation,"Controlled fake phishing emails sent to train employees. Metrics tracked: click rate, reporting rate, completion rate.",5::Definitions
Security Awareness Training Metrics,"Click rate (lower is better - less susceptible), Reporting rate (higher is better - more vigilant), Completion rate (% of staff trained).",5::Definitions
Clean Desk Policy,"Requires employees to secure documents, lock screens, clear desks of sensitive information when away. Prevents physical information leaks.",5::Definitions
Tailgating Prevention,"Physically secure doors, don't hold doors open for strangers, challenge unrecognized individuals, use mantraps.",5::Definitions
OPSEC (Operational Security),Protecting unclassified but sensitive information from collection by adversaries. Denying adversaries indicators that reveal capabilities/intentions.,5::Definitions
Social Engineering Defense,"Verify identity through alternate channels, question urgency, be suspicious of unsolicited requests, report suspicious contact.",5::Definitions
Incident Reporting Procedures,"Easy, non-punitive, multiple reporting channels (hotline, email, portal). Encourage early reporting. Protect whistleblowers.",5::Definitions
Anomalous Behavior Recognition,"Training to recognize and report suspicious colleague behavior: unusual access patterns, data exfiltration, policy violations.",5::Definitions
Data Classification Levels (Commercial),"Public (no restrictions), Sensitive (moderate), Private (internal only), Confidential (highly restricted), Critical (maximum protection).",5::Definitions
Data Classification Levels (Government),"Unclassified, SBU (Sensitive But Unclassified), Confidential, Secret, Top Secret. Based on damage to national security if disclosed.",5::Definitions
Data States (3),"At Rest (stored data), In Transit (moving across network), In Use (actively processing in memory).",5::Definitions
PII (Personally Identifiable Information),"Information that identifies an individual: name, SSN, address, email, phone, biometrics, IP address. Subject to GDPR, CCPA, etc.",5::Definitions
PHI (Protected Health Information),"Health information linked to an individual: medical records, insurance info, treatment history. Protected under HIPAA.",5::Definitions
Data Masking,"Irreversible replacement of sensitive data with realistic but fictional data. Used for testing, training, analytics. Cannot be reversed.",5::Definitions
Tokenization,Reversible replacement of sensitive data with a token. Token maps back to original data through a secure token vault. Used for PCI DSS compliance.,5::Definitions
Data Obfuscation,"Making data unclear or unintelligible through methods like encryption, masking, redaction, or scrambling.",5::Definitions
Key Management Lifecycle,"Generation (create keys), Distribution (secure delivery), Storage (HSM/secure vault), Rotation (periodic replacement), Destruction (cryptographic erase).",5::Definitions
Key Escrow,Third-party secure storage of cryptographic keys for authorized recovery if primary keys are lost or legal access is required.,5::Definitions
Key Rotation,Periodic replacement of cryptographic keys to limit exposure if a key is compromised and meet compliance requirements.,5::Definitions
HSM vs TPM vs Secure Enclave,HSM (Hardware Security Module): dedicated appliance for key operations. TPM (Trusted Platform Module): motherboard chip for hardware attestation. Secure Enclave: CPU-integrated secure coprocessor (Apple).,5::Definitions
Post-Quantum Cryptography,"Cryptographic algorithms resistant to quantum computer attacks. NIST standardization process for PQ algorithms (CRYSTALS-Kyber, CRYSTALS-Dilithium, FALCON, SPHINCS+).",5::Definitions
Port 20 / Protocol: TCP / Purpose?,FTP Data - File Transfer Protocol data transfer channel. Unencrypted file transfer. Security risk: credentials and files sent in plaintext. Prefer SFTP (port 22) or FTPS (port 990).,Ports::Protocols
